[2018-01-02 17:44:14:0365] | GigEVisionManager.cpp-L2329: AppGetCount[0], AppGetCountSucceed[0], ExpectRecv[0], NetRecv[0], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:44:14:0371] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 17:44:14:0618] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 16:59:47:0803] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 16:59:47:0803] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 16:59:47:0803] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 16:59:47:0803] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 16:59:47:0803] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[51332], devIP[a9fe0f93]
[2018-01-02 16:59:47:0804] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 16:59:47:0804] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 16:59:47:0814] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 16:59:48:0087] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 16:59:49:0857] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[5800]
[2018-01-02 17:04:19:0237] | GigEVisionManager.cpp-L2329: AppGetCount[2646], AppGetCountSucceed[14], ExpectRecv[14], NetRecv[14], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:04:19:0261] | GigEVisionManager.cpp-L2329: AppGetCount[2646], AppGetCountSucceed[14], ExpectRecv[14], NetRecv[14], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:04:19:0261] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 17:04:19:0275] | GigEVisionManager.cpp-L2329: AppGetCount[2646], AppGetCountSucceed[14], ExpectRecv[14], NetRecv[14], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:04:19:0275] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 17:04:19:0350] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 17:04:19:0737] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 17:08:14:0159] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 17:08:14:0159] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 17:08:14:0159] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:08:14:0159] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:08:14:0159] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[61352], devIP[a9fe0f93]
[2018-01-02 17:08:14:0160] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 17:08:14:0160] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:08:14:0169] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 17:08:14:0428] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:08:15:0880] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[4908]
[2018-01-02 17:09:50:0153] | GigEVisionManager.cpp-L2329: AppGetCount[938], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:09:50:0177] | GigEVisionManager.cpp-L2329: AppGetCount[938], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:09:50:0177] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 17:09:50:0177] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 17:09:50:0191] | GigEVisionManager.cpp-L2329: AppGetCount[938], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:09:50:0228] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 17:10:16:0872] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 17:10:16:0872] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 17:10:16:0872] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:10:16:0872] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:10:16:0872] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[61385], devIP[a9fe0f93]
[2018-01-02 17:10:16:0873] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 17:10:16:0873] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:10:16:0883] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 17:10:17:0148] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:10:18:0237] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[5980]
[2018-01-02 17:10:25:0360] | GigEVisionManager.cpp-L2329: AppGetCount[67], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:10:25:0384] | GigEVisionManager.cpp-L2329: AppGetCount[67], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:10:25:0384] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 17:10:25:0398] | GigEVisionManager.cpp-L2329: AppGetCount[67], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:10:25:0398] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 17:10:25:0468] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 17:10:25:0761] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 17:11:14:0916] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 17:11:14:0916] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 17:11:14:0916] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:11:14:0917] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:11:14:0917] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[61408], devIP[a9fe0f93]
[2018-01-02 17:11:14:0920] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 17:11:14:0920] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:11:14:0929] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 17:11:15:0193] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:11:16:0883] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[5784]
[2018-01-02 17:17:26:0957] | GigEVisionManager.cpp-L2329: AppGetCount[3644], AppGetCountSucceed[17], ExpectRecv[17], NetRecv[17], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:17:26:0982] | GigEVisionManager.cpp-L2329: AppGetCount[3644], AppGetCountSucceed[17], ExpectRecv[17], NetRecv[17], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:17:26:0982] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 17:17:26:0996] | GigEVisionManager.cpp-L2329: AppGetCount[3644], AppGetCountSucceed[17], ExpectRecv[17], NetRecv[17], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:17:26:0996] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 17:17:27:0015] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 17:17:27:0764] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 17:17:56:0621] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 17:17:56:0621] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 17:17:56:0621] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:17:56:0621] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:17:56:0621] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[58406], devIP[a9fe0f93]
[2018-01-02 17:17:56:0622] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 17:17:56:0622] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:17:56:0633] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 17:17:56:0888] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:17:58:0492] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[5172]
[2018-01-02 17:18:19:0689] | GigEVisionManager.cpp-L2329: AppGetCount[177], AppGetCountSucceed[2], ExpectRecv[2], NetRecv[2], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:18:19:0713] | GigEVisionManager.cpp-L2329: AppGetCount[177], AppGetCountSucceed[2], ExpectRecv[2], NetRecv[2], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:18:19:0713] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 17:18:19:0727] | GigEVisionManager.cpp-L2329: AppGetCount[177], AppGetCountSucceed[2], ExpectRecv[2], NetRecv[2], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:18:19:0727] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 17:18:19:0764] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 17:18:19:0921] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 17:18:52:0993] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 17:18:52:0993] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 17:18:52:0993] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:18:52:0993] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:18:52:0993] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[58429], devIP[a9fe0f93]
[2018-01-02 17:18:52:0994] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 17:18:52:0994] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:18:53:0004] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 17:18:53:0261] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:19:00:0949] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[1864]
[2018-01-02 17:20:25:0828] | GigEVisionManager.cpp-L2329: AppGetCount[842], AppGetCountSucceed[2], ExpectRecv[2], NetRecv[2], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:20:25:0852] | GigEVisionManager.cpp-L2329: AppGetCount[842], AppGetCountSucceed[2], ExpectRecv[2], NetRecv[2], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:20:25:0852] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 17:20:25:0866] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 17:20:25:0866] | GigEVisionManager.cpp-L2329: AppGetCount[842], AppGetCountSucceed[2], ExpectRecv[2], NetRecv[2], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:20:25:0931] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 16:50:34:0410] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 16:50:34:0410] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 16:50:34:0410] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 16:50:34:0410] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 16:50:34:0410] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[55882], devIP[a9fe0f93]
[2018-01-02 16:50:34:0411] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 16:50:34:0411] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 16:50:34:0421] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 16:50:34:0715] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 16:50:36:0870] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[840]
[2018-01-02 17:05:23:0820] | GigEVisionManager.cpp-L2329: AppGetCount[44833], AppGetCountSucceed[15], ExpectRecv[15], NetRecv[15], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:05:23:0834] | GigEVisionManager.cpp-L2329: AppGetCount[44833], AppGetCountSucceed[15], ExpectRecv[15], NetRecv[15], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:05:23:0834] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 17:05:23:0848] | GigEVisionManager.cpp-L2329: AppGetCount[44833], AppGetCountSucceed[15], ExpectRecv[15], NetRecv[15], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:05:23:0848] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 17:05:23:0933] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 17:05:24:0369] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 17:15:57:0518] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 17:15:57:0518] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 17:15:57:0518] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:15:57:0518] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:15:57:0518] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[63089], devIP[a9fe0f93]
[2018-01-02 17:15:57:0518] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 17:15:57:0518] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:15:57:0533] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 17:15:57:0776] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:15:58:0623] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[5268]
[2018-01-02 17:16:44:0305] | GigEVisionManager.cpp-L2329: AppGetCount[400], AppGetCountSucceed[4], ExpectRecv[4], NetRecv[4], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:16:44:0319] | GigEVisionManager.cpp-L2329: AppGetCount[400], AppGetCountSucceed[4], ExpectRecv[4], NetRecv[4], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:16:44:0319] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 17:16:44:0333] | GigEVisionManager.cpp-L2329: AppGetCount[400], AppGetCountSucceed[4], ExpectRecv[4], NetRecv[4], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:16:44:0333] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 17:16:44:0401] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 17:16:44:0834] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 17:17:51:0767] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 17:17:51:0767] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 17:17:51:0767] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:17:51:0767] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:17:51:0767] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[63103], devIP[a9fe0f93]
[2018-01-02 17:17:51:0767] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 17:17:51:0767] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:17:51:0783] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 17:17:52:0034] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:17:52:0943] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[1192]
[2018-01-02 17:18:59:0496] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 17:18:59:0496] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 17:18:59:0496] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:18:59:0496] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:18:59:0496] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[63116], devIP[a9fe0f93]
[2018-01-02 17:18:59:0496] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 17:18:59:0496] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:18:59:0512] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 17:18:59:0763] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:19:01:0000] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[5980]
[2018-01-02 17:19:03:0374] | GigEVisionManager.cpp-L4554: Lost Frame From Net[1], Total Frame Count[2], NetCount[1], CurBlock[2], LastBlock[0]
[2018-01-02 17:19:24:0024] | GigEVisionManager.cpp-L2329: AppGetCount[42], AppGetCountSucceed[1], ExpectRecv[2], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[1], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:19:24:0048] | GigEVisionManager.cpp-L2329: AppGetCount[42], AppGetCountSucceed[1], ExpectRecv[2], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[1], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:19:24:0048] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 17:19:24:0057] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 17:19:24:0062] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 17:19:24:0062] | GigEVisionManager.cpp-L2329: AppGetCount[42], AppGetCountSucceed[1], ExpectRecv[2], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[1], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:19:25:0201] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 17:19:38:0207] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 17:19:38:0207] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 17:19:38:0207] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:19:38:0207] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:19:38:0207] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[63129], devIP[a9fe0f93]
[2018-01-02 17:19:38:0207] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 17:19:38:0207] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:19:38:0222] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 17:19:38:0472] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:19:39:0231] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[5320]
[2018-01-02 17:20:28:0337] | GigEVisionManager.cpp-L2329: AppGetCount[478], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:20:29:0565] | GigEVisionManager.cpp-L2329: AppGetCount[478], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:20:29:0565] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 17:20:29:0579] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 17:20:29:0579] | GigEVisionManager.cpp-L2329: AppGetCount[478], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 17:20:29:0638] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 17:20:30:0333] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 17:26:30:0112] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 17:26:30:0112] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 17:26:30:0112] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:26:30:0112] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:26:30:0112] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[55304], devIP[a9fe0f93]
[2018-01-02 17:26:30:0112] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 17:26:30:0112] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:26:30:0127] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 17:26:30:0376] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:26:31:0608] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[6032]
[2018-01-02 16:51:30:0133] | GigEVisionManager.cpp-L2329: AppGetCount[14700], AppGetCountSucceed[120], ExpectRecv[120], NetRecv[120], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 16:51:30:0147] | GigEVisionManager.cpp-L2329: AppGetCount[14700], AppGetCountSucceed[120], ExpectRecv[120], NetRecv[120], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 16:51:30:0147] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 16:51:30:0155] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 16:51:30:0161] | GigEVisionManager.cpp-L2329: AppGetCount[14700], AppGetCountSucceed[120], ExpectRecv[120], NetRecv[120], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 16:51:30:0161] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 16:51:30:0725] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 17:25:51:0378] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 17:25:51:0378] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 17:25:51:0378] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:25:51:0378] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:25:51:0378] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[54853], devIP[a9fe0f93]
[2018-01-02 17:25:51:0379] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 17:25:51:0379] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:25:51:0389] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 17:25:51:0653] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 17:25:52:0463] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[5192]
